2.0000000e+002,1.9454755e-002,5.0000000e-002,0.0000000e+000,1.9454755e-002,1.0000000e+000,2.4756263e+002,2.0000000e+001,1.4999943e+002,0.0000000e+000,6.0000000e+001,1.2000000e+006,1.2000000e+006,0.0000000e+000,0.0000000e+000,1.4999943e+002,7.6157068e+001,1.4999943e+002,2.2794232e+001,6.2208897e+001
2.2000000e+002,1.9481378e-002,5.0000000e-002,0.0000000e+000,1.9481378e-002,1.0000000e+000,2.4758701e+002,2.0000000e+001,1.4999936e+002,4.0000000e+004,6.0000000e+001,1.2000000e+006,1.2000000e+006,0.0000000e+000,0.0000000e+000,1.4999936e+002,7.6767711e+001,1.4999936e+002,2.2500702e+001,6.2432504e+001
2.4000000e+002,1.9510700e-002,5.0000000e-002,0.0000000e+000,1.9510700e-002,1.0000000e+000,2.4761390e+002,2.0000000e+001,1.4999930e+002,8.0000000e+004,6.0000000e+001,1.2000000e+006,1.2000000e+006,0.0000000e+000,0.0000000e+000,1.4999930e+002,7.7377795e+001,1.4999930e+002,2.2977791e+001,6.2656110e+001
2.6000000e+002,1.9542765e-002,5.0000000e-002,0.0000000e+000,1.9542765e-002,1.0000000e+000,2.4764334e+002,2.0000000e+001,1.4999924e+002,1.2000000e+005,6.0000000e+001,1.2000000e+006,1.2000000e+006,0.0000000e+000,0.0000000e+000,1.4999924e+002,7.7987265e+001,1.4999924e+002,2.4043505e+001,6.2879716e+001
2.8000000e+002,1.9577622e-002,5.0000000e-002,0.0000000e+000,1.9577622e-002,1.0000000e+000,2.4767540e+002,2.0000000e+001,1.4999917e+002,1.6000000e+005,6.0000000e+001,1.2000000e+006,1.2000000e+006,0.0000000e+000,0.0000000e+000,1.4999917e+002,7.8596066e+001,1.4999917e+002,2.5558831e+001,6.3103323e+001
3.0000000e+002,1.9615327e-002,5.0000000e-002,0.0000000e+000,1.9615327e-002,1.0000000e+000,2.4771013e+002,2.0000000e+001,1.4999910e+002,2.0000000e+005,6.0000000e+001,1.2000000e+006,1.2000000e+006,0.0000000e+000,0.0000000e+000,1.4999910e+002,7.9204141e+001,1.4999910e+002,2.7417585e+001,6.3326929e+001
3.2000000e+002,1.9655936e-002,5.0000000e-002,0.0000000e+000,1.9655936e-002,1.0000000e+000,2.4774761e+002,2.0000000e+001,1.4999903e+002,2.4000000e+005,6.0000000e+001,1.2000000e+006,1.2000000e+006,0.0000000e+000,0.0000000e+000,1.4999903e+002,7.9811433e+001,1.4999903e+002,2.9538662e+001,6.3550535e+001
3.4000000e+002,1.9699514e-002,0.0000000e+000,0.0000000e+000,1.9699514e-002,1.0000000e+000,2.4778790e+002,2.0000000e+001,1.4999896e+002,2.8000000e+005,6.0000000e+001,1.2000000e+006,1.2000000e+006,0.0000000e+000,0.0000000e+000,1.4999896e+002,7.9757884e+001,1.4999896e+002,3.1860110e+001,6.3774141e+001
3.6000000e+002,1.9746131e-002,0.0000000e+000,0.0000000e+000,1.9746131e-002,1.0000000e+000,2.4783110e+002,2.0000000e+001,1.4999889e+002,3.2000000e+005,6.0000000e+001,1.2000000e+006,1.2000000e+006,0.0000000e+000,0.0000000e+000,1.4999889e+002,7.9363432e+001,1.4999889e+002,3.4334609e+001,6.3997747e+001
3.8000000e+002,1.9795861e-002,0.0000000e+000,0.0000000e+000,1.9795861e-002,1.0000000e+000,2.4787729e+002,2.0000000e+001,1.4999881e+002,3.6000000e+005,6.0000000e+001,1.2000000e+006,1.2000000e+006,0.0000000e+000,0.0000000e+000,1.4999881e+002,7.8968018e+001,1.4999881e+002,3.6926013e+001,6.4221353e+001
4.0000000e+002,1.9848785e-002,0.0000000e+000,0.0000000e+000,1.9848785e-002,1.0000000e+000,2.4792655e+002,2.0000000e+001,1.4999873e+002,4.0000000e+005,6.0000000e+001,1.2000000e+006,1.2000000e+006,0.0000000e+000,0.0000000e+000,1.4999873e+002,7.8571577e+001,1.4999873e+002,3.9606714e+001,6.4444959e+001
4.2000000e+002,1.9904990e-002,0.0000000e+000,0.0000000e+000,1.9904990e-002,1.0000000e+000,2.4797901e+002,2.0000000e+001,1.4999865e+002,4.4000000e+005,6.0000000e+001,1.2000000e+006,1.2000000e+006,0.0000000e+000,0.0000000e+000,1.4999865e+002,7.8174044e+001,1.4999865e+002,4.2355623e+001,6.4668565e+001
4.4000000e+002,1.9964570e-002,0.0000000e+000,0.0000000e+000,1.9964570e-002,1.0000000e+000,2.4803477e+002,2.0000000e+001,1.4999857e+002,4.8000000e+005,6.0000000e+001,1.2000000e+006,1.2000000e+006,0.0000000e+000,0.0000000e+000,1.4999857e+002,7.7775355e+001,1.4999857e+002,4.5156633e+001,6.4892170e+001
4.6000000e+002,2.0027624e-002,0.0000000e+000,0.0000000e+000,2.0027624e-002,1.0000000e+000,2.4809394e+002,2.0000000e+001,1.4999848e+002,5.2000000e+005,6.0000000e+001,1.2000000e+006,1.2000000e+006,0.0000000e+000,0.0000000e+000,1.4999848e+002,7.7375439e+001,1.4999848e+002,4.7997438e+001,6.5115776e+001
4.8000000e+002,2.0094262e-002,0.0000000e+000,0.0000000e+000,2.0094262e-002,1.0000000e+000,2.4815666e+002,2.0000000e+001,1.4999839e+002,5.6000000e+005,6.0000000e+001,1.2000000e+006,1.2000000e+006,0.0000000e+000,0.0000000e+000,1.4999839e+002,7.6974226e+001,1.4999839e+002,5.0868642e+001,6.5339382e+001
5.0000000e+002,2.0164599e-002,0.0000000e+000,0.0000000e+000,2.0164599e-002,1.0000000e+000,2.4822308e+002,2.0000000e+001,1.4999830e+002,6.0000000e+005,6.0000000e+001,1.2000000e+006,1.2000000e+006,0.0000000e+000,0.0000000e+000,1.4999830e+002,7.6571643e+001,1.4999830e+002,5.3763066e+001,6.5562987e+001
5.2000000e+002,2.0238758e-002,0.0000000e+000,0.0000000e+000,2.0238758e-002,1.0000000e+000,2.4829333e+002,2.0546986e+001,1.4999820e+002,6.4000000e+005,6.0000000e+001,1.2000000e+006,1.2000000e+006,0.0000000e+000,0.0000000e+000,1.4999820e+002,7.6167616e+001,1.4999820e+002,5.7222212e+001,6.5786593e+001
5.4000000e+002,2.4256236e-002,0.0000000e+000,0.0000000e+000,2.4256236e-002,1.0000000e+000,2.5246898e+002,2.1087988e+001,1.4993669e+002,6.8000000e+005,6.0000000e+001,6.5571937e+005,6.5571937e+005,0.0000000e+000,0.0000000e+000,1.4993669e+002,7.5721609e+001,1.4993669e+002,5.8982510e+001,6.6050715e+001
5.6000000e+002,2.5510026e-002,0.0000000e+000,0.0000000e+000,2.5510026e-002,1.0000000e+000,2.5389039e+002,2.1623072e+001,1.4996657e+002,7.2000000e+005,6.0000000e+001,5.6498449e+005,5.6498449e+005,0.0000000e+000,0.0000000e+000,1.4996657e+002,7.5223226e+001,1.4996657e+002,5.9199944e+001,6.6365573e+001
5.8000000e+002,2.6675028e-002,0.0000000e+000,0.0000000e+000,2.6675028e-002,1.0000000e+000,2.5528065e+002,2.2152302e+001,1.4996429e+002,7.6000000e+005,6.0000000e+001,4.9699156e+005,4.9699156e+005,0.0000000e+000,0.0000000e+000,1.4996429e+002,7.4701422e+001,1.4996429e+002,5.9364541e+001,6.6702163e+001
6.0000000e+002,2.7869864e-002,0.0000000e+000,0.0000000e+000,2.7869864e-002,1.0000000e+000,2.5676278e+002,2.2675743e+001,1.4996193e+002,8.0000000e+005,6.0000000e+001,4.3936001e+005,4.3936001e+005,0.0000000e+000,0.0000000e+000,1.4996193e+002,7.4156025e+001,1.4996193e+002,5.9502385e+001,6.7060575e+001
6.2000000e+002,2.9096499e-002,0.0000000e+000,0.0000000e+000,2.9096499e-002,1.0000000e+000,2.5834246e+002,2.3193457e+001,1.4995943e+002,8.4000000e+005,6.0000000e+001,3.9011473e+005,3.9011473e+005,0.0000000e+000,0.0000000e+000,1.4995943e+002,7.3586416e+001,1.4995943e+002,5.9618394e+001,6.7441337e+001
6.4000000e+002,3.0356443e-002,0.0000000e+000,0.0000000e+000,3.0356443e-002,1.0000000e+000,2.6002523e+002,2.3705507e+001,1.4995680e+002,8.8000000e+005,6.0000000e+001,3.4774881e+005,3.4774881e+005,0.0000000e+000,0.0000000e+000,1.4995680e+002,7.2991943e+001,1.4995680e+002,5.9716376e+001,6.7845008e+001
6.6000000e+002,3.1651070e-002,0.0000000e+000,0.0000000e+000,3.1651070e-002,1.0000000e+000,2.6181663e+002,2.4211956e+001,1.4995402e+002,9.2000000e+005,6.0000000e+001,3.1108265e+005,3.1108265e+005,0.0000000e+000,0.0000000e+000,1.4995402e+002,7.2371927e+001,1.4995402e+002,5.9799348e+001,6.8272171e+001
6.8000000e+002,3.2981674e-002,0.0000000e+000,0.0000000e+000,3.2981674e-002,1.0000000e+000,2.6372228e+002,2.4712865e+001,1.4995111e+002,9.6000000e+005,6.0000000e+001,2.7917970e+005,2.7917970e+005,0.0000000e+000,0.0000000e+000,1.4995111e+002,7.1725660e+001,1.4995111e+002,5.9869734e+001,6.8723429e+001
7.0000000e+002,3.4349508e-002,0.0000000e+000,0.0000000e+000,3.4349508e-002,1.0000000e+000,2.6574791e+002,2.5208293e+001,1.4994805e+002,1.0000000e+006,6.0000000e+001,2.5128743e+005,2.5128743e+005,0.0000000e+000,0.0000000e+000,1.4994805e+002,7.1052411e+001,1.4994805e+002,5.9929501e+001,6.9199411e+001
7.2000000e+002,3.4850648e-002,0.0000000e+000,0.0000000e+000,3.4850648e-002,1.0000000e+000,2.6649654e+002,2.5698302e+001,1.4998244e+002,1.0000000e+006,6.0000000e+001,2.4373287e+005,2.4373287e+005,0.0000000e+000,0.0000000e+000,1.4998244e+002,7.0360010e+001,1.4998244e+002,5.9947045e+001,6.9692153e+001
7.4000000e+002,3.5317548e-002,0.0000000e+000,0.0000000e+000,3.5317548e-002,1.0000000e+000,2.6721097e+002,2.6182950e+001,1.4998186e+002,1.0000000e+006,6.0000000e+001,2.3719453e+005,2.3719453e+005,0.0000000e+000,0.0000000e+000,1.4998186e+002,6.9658349e+001,1.4998186e+002,5.9961939e+001,7.0191666e+001
7.6000000e+002,3.5796856e-002,0.0000000e+000,0.0000000e+000,3.5796856e-002,1.0000000e+000,2.6795248e+002,2.6662297e+001,1.4998117e+002,1.0000000e+006,6.0000000e+001,2.3080320e+005,2.3080320e+005,0.0000000e+000,0.0000000e+000,1.4998117e+002,6.8947226e+001,1.4998117e+002,5.9975960e+001,7.0698030e+001
7.8000000e+002,3.6289016e-002,0.0000000e+000,0.0000000e+000,3.6289016e-002,1.0000000e+000,2.6872210e+002,2.7136399e+001,1.4998045e+002,1.0000000e+006,6.0000000e+001,2.2455630e+005,2.2455630e+005,0.0000000e+000,0.0000000e+000,1.4998045e+002,6.8226389e+001,1.4998045e+002,5.9989149e+001,7.1211373e+001
8.0000000e+002,3.6794498e-002,0.0000000e+000,0.0000000e+000,3.6794498e-002,1.0000000e+000,2.6952117e+002,2.7605315e+001,1.4997970e+002,1.0000000e+006,6.0000000e+001,2.1845125e+005,2.1845125e+005,0.0000000e+000,0.0000000e+000,1.4997970e+002,6.7495576e+001,1.4997970e+002,6.0001543e+001,7.1731822e+001
8.2000000e+002,3.7313798e-002,0.0000000e+000,0.0000000e+000,3.7313798e-002,1.0000000e+000,2.7035108e+002,2.8069101e+001,1.4997891e+002,1.0000000e+006,6.0000000e+001,2.1248546e+005,2.1248546e+005,0.0000000e+000,0.0000000e+000,1.4997891e+002,6.6754517e+001,1.4997891e+002,6.0013178e+001,7.2259508e+001
8.4000000e+002,3.7847441e-002,0.0000000e+000,0.0000000e+000,3.7847441e-002,1.0000000e+000,2.7121334e+002,2.8527813e+001,1.4997809e+002,1.0000000e+006,6.0000000e+001,2.0665638e+005,2.0665638e+005,0.0000000e+000,0.0000000e+000,1.4997809e+002,6.6002929e+001,1.4997809e+002,6.0024088e+001,7.2794566e+001
8.6000000e+002,3.8395988e-002,0.0000000e+000,0.0000000e+000,3.8395988e-002,1.0000000e+000,2.7210954e+002,2.8981507e+001,1.4997722e+002,1.0000000e+006,6.0000000e+001,2.0096149e+005,2.0096149e+005,0.0000000e+000,0.0000000e+000,1.4997722e+002,6.5240520e+001,1.4997722e+002,6.0034308e+001,7.3337134e+001
8.8000000e+002,3.8960031e-002,0.0000000e+000,0.0000000e+000,3.8960031e-002,1.0000000e+000,2.7304137e+002,2.9430238e+001,1.4997631e+002,1.0000000e+006,6.0000000e+001,1.9539829e+005,1.9539829e+005,0.0000000e+000,0.0000000e+000,1.4997631e+002,6.4466986e+001,1.4997631e+002,6.0043869e+001,7.3887352e+001
9.0000000e+002,3.9540204e-002,0.0000000e+000,0.0000000e+000,3.9540204e-002,1.0000000e+000,2.7401066e+002,2.9874060e+001,1.4997536e+002,1.0000000e+006,6.0000000e+001,1.8996431e+005,1.8996431e+005,0.0000000e+000,0.0000000e+000,1.4997536e+002,6.3682011e+001,1.4997536e+002,6.0052801e+001,7.4445364e+001
9.2000000e+002,4.0137179e-002,0.0000000e+000,0.0000000e+000,4.0137179e-002,1.0000000e+000,2.7501934e+002,3.0313027e+001,1.4997435e+002,1.0000000e+006,6.0000000e+001,1.8465709e+005,1.8465709e+005,0.0000000e+000,0.0000000e+000,1.4997435e+002,6.2885266e+001,1.4997435e+002,6.0061135e+001,7.5011318e+001
9.4000000e+002,4.0751673e-002,0.0000000e+000,0.0000000e+000,4.0751673e-002,1.0000000e+000,2.7606948e+002,3.0747191e+001,1.4997329e+002,1.0000000e+006,6.0000000e+001,1.7947424e+005,1.7947424e+005,0.0000000e+000,0.0000000e+000,1.4997329e+002,6.2076407e+001,1.4997329e+002,6.0068898e+001,7.5585364e+001
9.6000000e+002,4.1384450e-002,0.0000000e+000,0.0000000e+000,4.1384450e-002,1.0000000e+000,2.7716329e+002,3.1176606e+001,1.4997218e+002,1.0000000e+006,6.0000000e+001,1.7441336e+005,1.7441336e+005,0.0000000e+000,0.0000000e+000,1.4997218e+002,6.1255077e+001,1.4997218e+002,6.0076118e+001,7.6167658e+001
9.8000000e+002,4.2036325e-002,0.0000000e+000,0.0000000e+000,4.2036325e-002,1.0000000e+000,2.7830315e+002,3.1601323e+001,1.4997100e+002,1.0000000e+006,6.0000000e+001,1.6947210e+005,1.6947210e+005,0.0000000e+000,0.0000000e+000,1.4997100e+002,6.0420902e+001,1.4997100e+002,6.0082820e+001,7.6758357e+001
1.0000000e+003,4.2708171e-002,0.0000000e+000,0.0000000e+000,4.2708171e-002,1.0000000e+000,2.7949160e+002,3.2021394e+001,1.4996975e+002,1.0000000e+006,6.0000000e+001,1.6464813e+005,1.6464813e+005,0.0000000e+000,0.0000000e+000,1.4996975e+002,5.9573491e+001,1.4996975e+002,6.0089029e+001,7.7357624e+001
1.0200000e+003,4.6972856e-002,0.0000000e+000,0.0000000e+000,4.6972856e-002,1.0000000e+000,2.8740455e+002,3.2436869e+001,1.4979260e+002,1.1243449e+006,6.0000000e+001,1.2806233e+005,1.2806233e+005,0.0000000e+000,0.0000000e+000,1.4979260e+002,5.8677869e+001,1.4979260e+002,6.0157213e+001,7.8000321e+001
1.0400000e+003,5.1258921e-002,0.0000000e+000,0.0000000e+000,5.1258921e-002,1.0000000e+000,2.9581357e+002,3.2847799e+001,1.4978995e+002,1.2408768e+006,6.0000000e+001,1.0253194e+005,1.0253194e+005,0.0000000e+000,0.0000000e+000,1.4978995e+002,5.7695187e+001,1.4978995e+002,6.0201036e+001,7.8724934e+001
1.0600000e+003,5.5179171e-002,0.0000000e+000,0.0000000e+000,5.5179171e-002,1.0000000e+000,3.0342169e+002,3.3254234e+001,1.4910351e+002,1.3422736e+006,6.0000000e+001,8.4955842e+004,8.4955842e+004,0.0000000e+000,0.0000000e+000,1.4910351e+002,5.6629877e+001,1.4910351e+002,6.0227576e+001,7.9526859e+001
1.0800000e+003,5.8516157e-002,0.0000000e+000,4.9999999e-002,5.8516157e-002,1.0000000e+000,3.0964548e+002,3.3656223e+001,1.4755291e+002,1.4221640e+006,6.0000000e+001,7.2840031e+004,7.2840031e+004,4.9999999e-002,0.0000000e+000,1.4755291e+002,5.5911865e+001,1.4755291e+002,6.0242372e+001,7.9976970e+001
1.1000000e+003,6.1306902e-002,0.0000000e+000,5.0000000e-002,6.1306902e-002,2.0000000e+000,2.4262871e+002,3.4053813e+001,1.4983645e+002,1.4755283e+006,6.0000000e+001,6.6734023e+004,6.6734023e+004,5.0000000e-002,0.0000000e+000,1.4983645e+002,5.5709785e+001,1.4983645e+002,6.0244911e+001,7.9902435e+001
1.1200000e+003,6.3120634e-002,0.0000000e+000,5.0000000e-002,6.3120634e-002,2.0000000e+000,2.4801047e+002,3.4447055e+001,1.4989420e+002,1.4990134e+006,6.0000000e+001,6.2767303e+004,6.2767303e+004,5.0000000e-002,0.0000000e+000,1.4989420e+002,5.5463970e+001,1.4989420e+002,6.0243066e+001,7.9866532e+001
1.1400000e+003,6.3975433e-002,0.0000000e+000,5.0000000e-002,6.3975433e-002,2.0000000e+000,2.5058484e+002,3.4835994e+001,1.4996676e+002,1.4911436e+006,6.0000000e+001,6.1517736e+004,6.1517736e+004,5.0000000e-002,0.0000000e+000,1.4996676e+002,5.5191367e+001,1.4996676e+002,6.0235968e+001,7.9850626e+001
1.1600000e+003,6.3842154e-002,0.0000000e+000,5.0000000e-002,6.3842154e-002,2.0000000e+000,2.5022655e+002,3.5220678e+001,1.5003980e+002,1.4524135e+006,6.0000000e+001,6.2818486e+004,6.2818486e+004,5.0000000e-002,0.0000000e+000,1.5003980e+002,5.4911554e+001,1.5003980e+002,6.0224149e+001,7.9834755e+001
1.1800000e+003,6.2756537e-002,0.0000000e+000,5.0000000e-002,6.2756537e-002,2.0000000e+000,2.4704664e+002,3.5601154e+001,1.5010767e+002,1.3852566e+006,6.0000000e+001,6.6819347e+004,6.6819347e+004,5.0000000e-002,0.0000000e+000,1.5010767e+002,5.4644044e+001,1.5010767e+002,6.0207497e+001,7.9799002e+001
1.2000000e+003,6.0819008e-002,0.0000000e+000,5.0000000e-002,6.0819008e-002,2.0000000e+000,2.4137650e+002,3.5977468e+001,1.5016502e+002,1.2938926e+006,6.0000000e+001,7.3996912e+004,7.3996912e+004,5.0000000e-002,0.0000000e+000,1.5016502e+002,5.4406986e+001,1.5016502e+002,6.0185266e+001,7.9724794e+001
1.2200000e+003,5.8190667e-002,0.0000000e+000,5.0000000e-002,5.8190667e-002,2.0000000e+000,2.3374584e+002,3.6349665e+001,1.5020726e+002,1.1840623e+006,6.0000000e+001,8.5209874e+004,8.5209874e+004,5.0000000e-002,0.0000000e+000,1.5020726e+002,5.4215901e+001,1.5020726e+002,6.0155988e+001,7.9596160e+001
1.2400000e+003,5.5085122e-002,0.0000000e+000,5.0000000e-002,5.5085122e-002,2.0000000e+000,2.2484243e+002,3.6717790e+001,1.5023099e+002,1.0626666e+006,6.0000000e+001,1.0176860e+005,1.0176860e+005,5.0000000e-002,0.0000000e+000,1.5023099e+002,5.4082549e+001,1.5023099e+002,6.0117368e+001,7.9400866e+001
1.2600000e+003,5.1897411e-002,0.0000000e+000,5.0000000e-002,5.1897411e-002,2.0000000e+000,2.2000000e+002,3.7081889e+001,1.5236491e+002,9.3733338e+005,6.0000000e+001,1.2706747e+005,1.2706747e+005,5.0000000e-002,0.0000000e+000,1.5236491e+002,5.4013325e+001,1.5236491e+002,6.0063076e+001,7.9131483e+001
1.2800000e+003,4.8913503e-002,0.0000000e+000,5.0000000e-002,4.8913503e-002,2.0000000e+000,2.2000000e+002,3.7442004e+001,1.5699434e+002,8.1593772e+005,6.0000000e+001,1.6486425e+005,1.6486425e+005,5.0000000e-002,0.0000000e+000,1.5699434e+002,5.4005515e+001,1.5699434e+002,5.9986425e+001,7.8786068e+001
1.3000000e+003,4.5594187e-002,0.0000000e+000,5.0000000e-002,4.5594187e-002,1.0000000e+000,2.8640951e+002,3.7798179e+001,1.4978565e+002,7.0610737e+005,6.0000000e+001,1.9928499e+005,1.9928499e+005,5.0000000e-002,0.0000000e+000,1.4978565e+002,5.4071955e+001,1.4978565e+002,5.9918853e+001,7.8366062e+001
1.3200000e+003,4.3181348e-002,0.0000000e+000,5.0000000e-002,4.3181348e-002,1.0000000e+000,2.8028836e+002,3.8150458e+001,1.5009069e+002,6.1474338e+005,6.0000000e+001,2.5193910e+005,2.5193910e+005,5.0000000e-002,0.0000000e+000,1.5009069e+002,5.4185901e+001,1.5009069e+002,5.9818822e+001,7.7882490e+001
1.3400000e+003,4.1631754e-002,0.0000000e+000,5.0000000e-002,4.1631754e-002,1.0000000e+000,2.7757067e+002,3.8498883e+001,1.5005038e+002,5.4758647e+005,6.0000000e+001,3.0309927e+005,3.0309927e+005,5.0000000e-002,0.0000000e+000,1.5005038e+002,5.4339260e+001,1.5005038e+002,5.9725666e+001,7.7347634e+001
1.3600000e+003,4.1056095e-002,0.0000000e+000,5.0000000e-002,4.1056095e-002,1.0000000e+000,2.7658557e+002,3.8843496e+001,1.5000487e+002,5.0885637e+005,6.0000000e+001,3.3918675e+005,3.3918675e+005,5.0000000e-002,0.0000000e+000,1.5000487e+002,5.4514132e+001,1.5000487e+002,5.9665830e+001,7.6778740e+001
1.3800000e+003,4.1604304e-002,0.0000000e+000,5.0000000e-002,4.1604304e-002,1.0000000e+000,2.7755392e+002,3.9184340e+001,1.4995317e+002,5.0098664e+005,6.0000000e+001,3.4343071e+005,3.4343071e+005,5.0000000e-002,0.0000000e+000,1.4995317e+002,5.4689524e+001,1.4995317e+002,5.9670861e+001,7.6196064e+001
1.4000000e+003,4.3415799e-002,0.0000000e+000,5.0000000e-002,4.3415799e-002,1.0000000e+000,2.8078478e+002,3.9521455e+001,1.4989277e+002,5.2447174e+005,6.0000000e+001,3.1009076e+005,3.1009076e+005,5.0000000e-002,0.0000000e+000,1.4989277e+002,5.4841526e+001,1.4989277e+002,5.9749355e+001,7.5622745e+001
1.4200000e+003,4.6566661e-002,0.0000000e+000,5.0000000e-002,4.6566661e-002,1.0000000e+000,2.8662589e+002,3.9854881e+001,1.4982440e+002,5.7783604e+005,6.0000000e+001,2.5216667e+005,2.5216667e+005,5.0000000e-002,0.0000000e+000,1.4982440e+002,5.4943928e+001,1.4982440e+002,5.9872834e+001,7.5084197e+001
1.4400000e+003,5.0994944e-002,0.0000000e+000,5.0000000e-002,5.0994944e-002,1.0000000e+000,2.9529756e+002,4.0184661e+001,1.4975267e+002,6.5772645e+005,6.0000000e+001,1.9100786e+005,1.9100786e+005,5.0000000e-002,0.0000000e+000,1.4975267e+002,5.4970315e+001,1.4975267e+002,5.9997686e+001,7.4606018e+001
1.4600000e+003,5.6410448e-002,0.0000000e+000,5.0000000e-002,5.6410448e-002,1.0000000e+000,3.0575117e+002,4.0510832e+001,1.4849465e+002,7.5912316e+005,6.0000000e+001,1.3916699e+005,1.3916699e+005,5.0000000e-002,0.0000000e+000,1.4849465e+002,5.4897360e+001,1.4849465e+002,6.0099347e+001,7.4211135e+001
1.4800000e+003,6.2170161e-002,0.0000000e+000,5.0000000e-002,6.2170161e-002,1.0000000e+000,3.1400000e+002,4.0833435e+001,1.4185751e+002,8.7565506e+005,6.0000000e+001,9.7757560e+004,9.7757560e+004,5.0000000e-002,0.0000000e+000,1.4185751e+002,5.4709975e+001,1.4185751e+002,6.0176615e+001,7.3917918e+001
1.5000000e+003,6.9814337e-002,0.0000000e+000,5.0000000e-002,6.9814337e-002,2.0000000e+000,2.6797877e+002,4.1152509e+001,1.4954891e+002,1.0000000e+006,6.0000000e+001,7.6677016e+004,7.6677016e+004,5.0000000e-002,0.0000000e+000,1.4954891e+002,5.4390076e+001,1.4954891e+002,6.0210945e+001,7.3740821e+001
1.5200000e+003,7.6596890e-002,0.0000000e+000,5.0000000e-002,7.6596890e-002,2.0000000e+000,2.8863945e+002,4.1468093e+001,1.4976526e+002,1.1243449e+006,6.0000000e+001,6.0000000e+004,6.0000000e+004,5.0000000e-002,0.0000000e+000,1.4976526e+002,5.3922568e+001,1.4976526e+002,6.0244118e+001,7.3685828e+001
